SCH_ID,SCH_NAME,SCH_CAT,SCH_TYPE,LAT,LONG,BARANGAY,MUNNAME,PROV,PSGC_MUNI,PSGC_BRGY,PSGC_PROV
478020,"Philippine Engineering and Agro-Industrial College, Inc.",PES,Private,,,Lilod Madaya (Pob.),Marawi City,LANAO DEL SUR,PH153617000,PH153617057,PH153600000
478013,Ranao Institute for Science and Technology - Preparatory School,PES,Private,,,Basak Malutlut,Marawi City,LANAO DEL SUR,PH153617000,PH153617066,PH153600000
478017,RC-AKIC Science Laboratory School,PES,Private,,,Basak Malutlut,Marawi City,LANAO DEL SUR,PH153617000,PH153617066,PH153600000
406101,Senator Ninoy Aquino College Foundation,PES,Private,,,Moncado Colony,Marawi City,LANAO DEL SUR,PH153617000,PH153617076,PH153600000
478037,"Al-Farabi International Academy-MSU, Inc",PES,Private,,,Dimaluna,Marawi City,LANAO DEL SUR,PH153617000,PH153617039,PH153600000
478035,Amanoddin-Mascara Integrated Learning Center,PES,Private,,,Daguduban,Marawi City,LANAO DEL SUR,PH153617000,PH153617033,PH153600000
406089,Dansalan College Foundation,PES,Private,,,Marinaut East,Marawi City,LANAO DEL SUR,PH153617000,PH153617070,PH153600000
478009,Integrated School for the Sciences of Peace (ISSP) Jaltek Foundation,PES,Private,,,Basak Malutlut,Marawi City,LANAO DEL SUR,PH153617000,PH153617066,PH153600000
406095,Jamiatul Philippine Al-Islamia,MD,Private,,,Raya Madaya I,Marawi City,LANAO DEL SUR,PH153617000,PH153617109,PH153600000
478012,"Philippine Integrated School Foundation, Inc.",PES,Private,,,Bangon,Marawi City,LANAO DEL SUR,PH153617000,PH153633003,PH153600000
406100,"Ranao Child Development Center Foundation, Inc.",PES,Private,,,Saduc Proper,Marawi City,LANAO DEL SUR,PH153617000,PH153617118,PH153600000
600167,MSU-lntegrated Laboratory School,SUC,SUC,8.00095,124.259156,Lomidong,Marawi City,LANAO DEL SUR,PH153617000,PH153617060,PH153600000
305072,Angoyao NHS,SHS,PUBLIC,7.999456,124.313966,Ambolong,Marawi City,LANAO DEL SUR,PH153617000,PH153617001,PH153600000
318607,Bacarat Memorial NHS,JHS,PUBLIC,7.984466,124.275826,Dayawan,Marawi City,LANAO DEL SUR,PH153617000,PH153617037,PH153600000
318603,Batabor NHS,JHS,PUBLIC,8.01943,124.287755,Rorogagus Proper,Marawi City,LANAO DEL SUR,PH153617000,PH153617112,PH153600000
318601,Dansalan NHS,SHS,PUBLIC,7.998495,124.296868,Moncado Colony,Marawi City,LANAO DEL SUR,PH153617000,PH153617076,PH153600000
318604,Guinaro Memorial NHS,JHS,PUBLIC,8.006931,124.300824,Tolali,Marawi City,LANAO DEL SUR,PH153617000,PH153617131,PH153600000
318602,Lake Lanao NHS,SHS,PUBLIC,8.006638,124.319984,Sugod Proper,Marawi City,LANAO DEL SUR,PH153617000,PH153617125,PH153600000
305073,Marawi CIty NHS,SHS,Public,8.003714,124.285269,Buadi Sacayo (Green),Marawi City,LANAO DEL SUR,PH153617000,PH153617048,PH153600000
318605,Racman Pimping Maniri NSHS,SHS,PUBLIC,8.018543,124.308169,Papandayan Caniogan,Marawi City,LANAO DEL SUR,PH153617000,PH153617143,PH153600000
600121,Mindanao State University-LNCAT,SUC,SUC ,8.005894444,124.2906361,Panggao Saduc,MARAWI CITY,LANAO DEL SUR,PH153617000,PH153617090,PH153600000
600122,Mindanao State University-Marawi,SUC,SUC ,7.998733333,124.2585167,Rapasun MSU,MARAWI CITY,LANAO DEL SUR,PH153617000,PH153617107,PH153600000
600168,MSU-Institute of Science Education-Science High School,SUC,SUC ,7.996513889,124.2598389,Lomidong,MARAWI CITY,LANAO DEL SUR,PH153617000,PH153617060,PH153600000
600167,MSU-lntegrated Laboratory School,SUC,SUC ,8.00095,124.2591556,Lomidong,MARAWI CITY,LANAO DEL SUR,PH153617000,PH153617060,PH153600000
600169,MSU-University Training Center,SUC,SUC ,,,Buadi Sacayo (Green),MARAWI CITY,LANAO DEL SUR,PH153617000,PH153617048,PH153600000
133761,Balt ES,ES,Public,7.684486,124.169439,Balut,Marogong,LANAO DEL SUR,PH153631000,PH153601004,PH153600000
133762,Banday PS,PS,Public,7.672381,124.179623,Piangologan,Marogong,LANAO DEL SUR,PH153631000,PH153631026,PH153600000
133769,Gandamato PS,PS,Public,7.681111,124.158333,Bolawan,Marogong,LANAO DEL SUR,PH153631000,PH153631005,PH153600000
133771,Linggiay PS,PS,Public,7.694267,124.183175,Piangologan,Marogong,LANAO DEL SUR,PH153631000,PH153631026,PH153600000
133772,Logitip PS,PS,Public,7.689858,124.19038,Piangologan,Marogong,LANAO DEL SUR,PH153631000,PH153631026,PH153600000
133774,Marogong CES,CES,Public,7.675959,124.149102,Marogong Proper (Pob.),Marogong,LANAO DEL SUR,PH153631000,PH153631018,PH153600000
133776,Pangonayan PS,PS,Public,7.668728,124.13833,Mantailoco,Marogong,LANAO DEL SUR,PH153631000,PH153631015,PH153600000
318247,Ontonga Mem. NHS,JHS,Public,7.631047,124.129794,Romagondong,Marogong,LANAO DEL SUR,PH153631000,PH153631028,PH153600000
318209,Ontonga-Mikunug Mem. NHS,JHS,Public,7.628825,124.117724,Pasayanan,Marogong,LANAO DEL SUR,PH153631000,PH153631024,PH153600000
304991,Sultan Abdulmadid Maruhom MNHS,SHS,Public,7.676636,124.150278,Marogong Proper (Pob.),Marogong,LANAO DEL SUR,PH153631000,PH153631018,PH153600000
318246,Sultan Maguidala Mem. NHS,JHS,Public,7.664083,124.167829,Cahera,Marogong,LANAO DEL SUR,PH153631000,PH153631009,PH153600000
318219,Tanggor NHS,JHS,Public,7.691829,124.182504,Piangologan,Marogong,LANAO DEL SUR,PH153631000,PH153631026,PH153600000
133377,Acopa PS,PS,Public,7.80593,124.325803,Towanao Arangga,Masiu,LANAO DEL SUR,PH153618000,PH153618083,PH153600000
133367,Adigao PS,PS,Public,7.823867,124.315692,Magayo Bagoaingud,Masiu,LANAO DEL SUR,PH153618000,PH153618052,PH153600000
133395,Alip-Lalabuan ES,ES,Public,7.810737,124.311101,Putad Marandang Buisan,Masiu,LANAO DEL SUR,PH153618000,PH153618060,PH153600000
133368,Apa Mimbalay ES,ES,Public,7.833069,124.324942,Macompara Apa Mimbalay,Masiu,LANAO DEL SUR,PH153618000,PH153618053,PH153600000
133378,Balbal Solukun PS,PS,Public,7.796789,124.335929,Lakadun,Masiu,LANAO DEL SUR,PH153618000,PH153618008,PH153600000
133369,Buadiamaloy ES,ES,Public,7.815714,124.326139,Buadi Amloy,Masiu,LANAO DEL SUR,PH153618000,PH153618089,PH153600000
133379,Buadinggal ES,ES,Public,7.799385,124.323831,Macabangan Imbala,Masiu,LANAO DEL SUR,PH153618000,PH153618044,PH153600000
133396,Buisan ES,ES,Public,7.817661,124.311795,Abdullah Buisan,Masiu,LANAO DEL SUR,PH153618000,PH153618001,PH153600000
133380,Coloyan ES,ES,Public,7.775323,124.321909,Sawir,Masiu,LANAO DEL SUR,PH153618000,PH153618035,PH153600000
133370,Cormatan ES,ES,Public,7.809303,124.324547,Tamboro Cormatan,Masiu,LANAO DEL SUR,PH153618000,PH153618082,PH153600000
133397,Dansalan PS,PS,Public,7.796888,124.316904,Lumbaca Ingud,Masiu,LANAO DEL SUR,PH153618000,PH153614014,PH153600000
133381,Dayawan ES,ES,Public,7.802001,124.324725,Unda Dayawan,Masiu,LANAO DEL SUR,PH153618000,PH153618088,PH153600000
133382,Dimabara ES,ES,Public,7.779614,124.322855,Sawir,Masiu,LANAO DEL SUR,PH153618000,PH153618035,PH153600000
133383,Dimapatoy PS,PS,Public,7.785901,124.316551,Lanco Dimapatoy,Masiu,LANAO DEL SUR,PH153618000,PH153618041,PH153600000
133371,Ditopor Bugaran PS,ES,Public,7.814742,124.342136,Maranat Bontalis,Masiu,LANAO DEL SUR,PH153618000,PH153618018,PH153600000
215572,Guindolongan Alabat PS,PS,Public,7.80427,124.325969,Gindolongan Alabat,Masiu,LANAO DEL SUR,PH153618000,PH153618032,PH153600000
133398,Lalabuan ES,ES,Public,7.815791,124.311969,Alip Lalabuan,Masiu,LANAO DEL SUR,PH153618000,PH153618003,PH153600000
133399,Lomigis Sapto ES,ES,Public,7.824248,124.30879,Lomigis Sucod,Masiu,LANAO DEL SUR,PH153618000,PH153618043,PH153600000
133384,Lower Balaigay ES,ES,Public,7.78642,124.313621,Lanco Dimapatoy,Masiu,LANAO DEL SUR,PH153618000,PH153618041,PH153600000
133385,Lumbacasawer PS,PS,Public,7.791722,124.333721,Sawir,Masiu,LANAO DEL SUR,PH153618000,PH153618035,PH153600000
133400,Macaalin CES,CES,Public,7.812223,124.318066,Tomambiling Lumbaca Ingud,Masiu,LANAO DEL SUR,PH153618000,PH153618085,PH153600000
133372,Macadaag ES,ES,Public,7.815597,124.335564,Macadaag Talaguian,Masiu,LANAO DEL SUR,PH153618000,PH153618045,PH153600000
133386,Macasalong Island PS,PS,Public,7.788905,124.322212,Sawir,Masiu,LANAO DEL SUR,PH153618000,PH153618035,PH153600000
133373,Magandia Amaloy ES,ES,Public,7.8153,124.323617,Laila Lumbac Bacon,Masiu,LANAO DEL SUR,PH153618000,PH153618040,PH153600000
133387,Manalocon Talub ES,ES,Public,7.795699,124.327533,Manalocon Talub,Masiu,LANAO DEL SUR,PH153618000,PH153618055,PH153600000
133401,Mangondato ES,ES,Public,7.804858,124.314067,Mai Sindaoloan Dansalan,Masiu,LANAO DEL SUR,PH153618000,PH153618007,PH153600000
133374,Masiu CES,CES,Public,7.819259,124.320294,Gondarangin Asa Adigao,Masiu,LANAO DEL SUR,PH153618000,PH153618034,PH153600000
215571,Matao Araza PS,PS,Public,7.804018,124.32556,Matao Araza,Masiu,LANAO DEL SUR,PH153618000,PH153618061,PH153600000
133376,Mimbalay ES,ES,Public,7.820939,124.323105,Macalupang Lumbac Caramian,Masiu,LANAO DEL SUR,PH153618000,PH153618047,PH153600000
133402,Minanga ES,ES,Public,7.829438,124.312964,Dalog Balut,Masiu,LANAO DEL SUR,PH153618000,PH153618023,PH153600000
133403,Mohammad Tanggul ES,ES,Public,7.824622,124.31219,Mocamad Tangul,Masiu,LANAO DEL SUR,PH153618000,PH153618062,PH153600000
133388,Pangandaman CES,CES,Public,7.808611,124.326668,Pantao,Masiu,LANAO DEL SUR,PH153618000,PH153618069,PH153600000
133389,Radiab Tomaritib PS,PS,Public,7.809769,124.328726,Pantao,Masiu,LANAO DEL SUR,PH153618000,PH153618069,PH153600000
215570,Raya Paniambaan PS,PS,Public,7.81321,124.332,Pantao,Masiu,LANAO DEL SUR,PH153618000,PH153618069,PH153600000
133390,Sawer ES,ES,Public,7.787133,124.324976,Sawir,Masiu,LANAO DEL SUR,PH153618000,PH153618035,PH153600000
133404,Sharief Maruhom Bae CES,CES,Public,7.809166,124.313614,Moriatao-Bai Labay,Masiu,LANAO DEL SUR,PH153618000,PH153618039,PH153600000
215550,Sultan Adel PS,PS,Public,7.806647,124.323011,Pantao,Masiu,LANAO DEL SUR,PH153618000,PH153618069,PH153600000
133391,Sultan Macatingag ES,ES,Public,7.80305,124.332089,Lakadun,Masiu,LANAO DEL SUR,PH153618000,PH153618008,PH153600000
133392,Talaguian PS,PS,Public,7.8177,124.34,Macadaag Talaguian,Masiu,LANAO DEL SUR,PH153618000,PH153618045,PH153600000
133393,Talub ES,ES,Public,7.794516,124.324546,Talub Langi,Masiu,LANAO DEL SUR,PH153618000,PH153618042,PH153600000
475504,Ibno Abbas Integrated School Foundation Inc.,PES,Private,7.81475,124.326867,Buadi Amloy,Masiu,LANAO DEL SUR,PH153618000,PH153618089,PH153600000
408286,Norfatmah School Inc.,PES,Private,7.809067,124.312617,Moriatao-Bai Labay,Masiu,LANAO DEL SUR,PH153618000,PH153618039,PH153600000
318127,Lacoto Ayaon Mem. NHS,JHS,Public,7.783435,124.321043,Sawir,Masiu,LANAO DEL SUR,PH153618000,PH153618035,PH153600000
318125,Masiu Science and Techonology HS,JHS,Public,7.810022,124.312831,Putad Marandang Buisan,Masiu,LANAO DEL SUR,PH153618000,PH153618060,PH153600000
318131,Mohamad Qabael NHS,JHS,Public,7.816509,124.321986,Laila Lumbac Bacon,Masiu,LANAO DEL SUR,PH153618000,PH153618040,PH153600000
318133,Pangandaman Provincial Science HS,JHS,Public,7.810833,124.325593,Pantao,Masiu,LANAO DEL SUR,PH153618000,PH153618069,PH153600000
318108,Sitty Amanie Moh. Kiram NHS,SHS,Public,7.818835,124.330724,Macompara Apa Mimbalay,Masiu,LANAO DEL SUR,PH153618000,PH153618053,PH153600000
318104,Sultan Alimoddin MNHS,JHS,Public,7.793227,124.333861,Sawir,Masiu,LANAO DEL SUR,PH153618000,PH153618035,PH153600000
304967,Sultan Labay Moriatao Bae Technical-Vocational School,SHS,Public,7.807222,124.313889,Moriatao-Bai Labay,Masiu,LANAO DEL SUR,PH153618000,PH153618039,PH153600000
318103,Sultan Macalawi MNHS,JHS,Public,7.814719,124.328153,Buadi Amloy,Masiu,LANAO DEL SUR,PH153618000,PH153618089,PH153600000
600177,MSU-Masiu Community High School,SUC,SUC ,7.82295,124.32215,Mai Ditimbang Balindong,MASIU,LANAO DEL SUR,PH153618000,PH153618005,PH153600000
600315,UNDA MEMORIAL NATIONAL AGRICULTURAL SCHOOL,SUC,SUC ,7.79855,124.3236167,Talub Langi,MASIU,LANAO DEL SUR,PH153618000,PH153618042,PH153600000
134054,Bayanga ES,ES,Public,7.526196,124.239366,Bayanga Norte,Matanog,MAGUINDANAO,PH153809000,PH153809001,PH153800000
134055,Cabaniacawan PS,PS,Public,7.503353,124.217137,Bayanga Sur,Matanog,MAGUINDANAO,PH153809000,PH153809002,PH153800000
134056,Cabugao PS,PS,Public,7.426383,124.228367,Sapad,Matanog,MAGUINDANAO,PH153809000,PH153809007,PH153800000
134057,Campo I ES,ES,Public,7.4308,124.255189,Bugasan Sur (Pob.),Matanog,MAGUINDANAO,PH153809000,PH153809004,PH153800000
134059,Ibay ES,ES,Public,7.466272,124.246318,Sapad,Matanog,MAGUINDANAO,PH153809000,PH153809007,PH153800000
134060,Katubo ES,ES,Public,7.486772,124.230589,Bayanga Sur,Matanog,MAGUINDANAO,PH153809000,PH153809002,PH153800000
134061,Kidama PS,PS,Public,7.422105,124.19447,Kidama,Matanog,MAGUINDANAO,PH153809000,PH153809005,PH153800000
253010,Kulodan PS,PS,Public,7.478558,124.222397,Bayanga Sur,Matanog,MAGUINDANAO,PH153809000,PH153809002,PH153800000
253003,Lagaan PS,PS,Public,7.450878,124.244958,Sapad,Matanog,MAGUINDANAO,PH153809000,PH153809007,PH153800000
134062,Langkong ES,ES,Public,7.517486,124.248224,Langkong,Matanog,MAGUINDANAO,PH153809000,PH153809009,PH153800000
134063,Marantao PS,PS,Public,7.481744,124.254186,Bugasan Norte,Matanog,MAGUINDANAO,PH153809000,PH153809003,PH153800000
134064,Matanog CES,CES,Public,7.493762,124.2531,Bugasan Norte,Matanog,MAGUINDANAO,PH153809000,PH153809003,PH153800000
134065,Pangtoon ES,ES,Public,7.468039,124.236759,Sapad,Matanog,MAGUINDANAO,PH153809000,PH153809007,PH153800000
134066,Pindulunan PS,PS,Public,7.483964,124.24819,Bugasan Sur (Pob.),Matanog,MAGUINDANAO,PH153809000,PH153809004,PH153800000
262502,Sarmiento ES,ES,Public,7.521707,124.273641,Langkong,Matanog,MAGUINDANAO,PH153809000,PH153809009,PH153800000
134067,Sultan Mandayan ES,ES,Public,7.467325,124.260339,Bugasan Sur (Pob.),Matanog,MAGUINDANAO,PH153809000,PH153809004,PH153800000
326002,Ibay NHS,JHS,Public,7.466131,124.247171,Sapad,Matanog,MAGUINDANAO,PH153809000,PH153809007,PH153800000
305016,Matanog NHS,SHS,Public,7.494597,124.252319,Bugasan Norte,Matanog,MAGUINDANAO,PH153809000,PH153809003,PH153800000
133405,Bobong Bagoingud ES,ES,Public,7.91549,124.349894,Bubong,Mulondo,LANAO DEL SUR,PH153619000,PH153601007,PH153600000
133406,Buadiabala PS,PS,Public,7.9228,124.342362,Buadi-Abala,Mulondo,LANAO DEL SUR,PH153619000,PH153619006,PH153600000
133407,Buadibayawa PS,PS,Public,7.920168,124.35736,Buadi-Bayawa,Mulondo,LANAO DEL SUR,PH153619000,PH153619007,PH153600000
133408,Dalama PS,PS,Public,7.933567,124.368654,Dalama,Mulondo,LANAO DEL SUR,PH153619000,PH153612018,PH153600000
133409,Guilopa ES,ES,Public,7.921037,124.369754,Ilian,Mulondo,LANAO DEL SUR,PH153619000,PH153601013,PH153600000
133410,Lumbac Bubong PS,PS,Public,7.910316,124.347074,Lumbac (Lumbac Bubong),Mulondo,LANAO DEL SUR,PH153619000,PH153619034,PH153600000
133411,Lumbac Dado PS,PS,Public,7.918175,124.363287,Poblacion (Dado),Mulondo,LANAO DEL SUR,PH153619000,PH153619015,PH153600000
133412,Lumbaca Ingud ES,ES,Public,7.922499,124.36161,Lumbaca Ingud,Mulondo,LANAO DEL SUR,PH153619000,PH153614014,PH153600000
133413,Molundo CES,CES,Public,7.91746,124.354118,Buadi-Insuba,Mulondo,LANAO DEL SUR,PH153619000,PH153619008,PH153600000
133414,Rayabalay PS,PS,Public,7.91724,124.35786,Lilod Raybalai,Mulondo,LANAO DEL SUR,PH153619000,PH153619030,PH153600000
133415,Sangcaan Barago PS,PS,Public,7.923317,124.366475,Guilopa,Mulondo,LANAO DEL SUR,PH153619000,PH153619022,PH153600000
318128,Cadayon Memorial NHS,JHS,PUBLIC,7.913868,124.35472,Bagoaingud,Mulondo,LANAO DEL SUR,PH153619000,PH153601002,PH153600000
318134,Insuba NHS,JHS,Public,7.919358,124.355448,Buadi-Abala,Mulondo,LANAO DEL SUR,PH153619000,PH153619006,PH153600000
304971,Mulondo NHS,SHS,Public,7.916723,124.362199,Poblacion (Dado),Mulondo,LANAO DEL SUR,PH153619000,PH153619015,PH153600000
134024,Balong ES,ES,Public,7.109037,124.419376,Balong,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153806006,PH153800000
134028,Gayonga CES,CES,Public,7.201895,124.474008,Gayonga,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153834003,PH153800000
216565,Guiawa PS,PS,Public,7.138608,124.385193,Guiawa,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153834004,PH153800000
261502,Kabuluan PS,PS,Public,7.20321,124.48894,Paulino Labio,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153834009,PH153800000
134031,Libungan ES,ES,Public,7.163703,124.355966,Libungan,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153834007,PH153800000
134034,Manampen ES,ES,Public,7.154432,124.38093,Kapimpilan,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153834006,PH153800000
134035,Montay PS,PS,Public,7.100353,124.432631,Montay,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153806030,PH153800000
216585,"Pablo Antipolo, Sr. ES (Damatog PS)",ES,Public,7.19592,124.454555,Damatog,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153834002,PH153800000
134037,Pandian PS,PS,Public,7.190467,124.475236,Indatuan,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153834005,PH153800000
216607,Pangambitan PS,PS,Public,7.22669,124.43025,Sabaken,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153834010,PH153800000
134038,Sabaken PS,PS,Public,7.208076,124.413406,Sabaken,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153834010,PH153800000
134040,Tumaguinting ES,ES,Public,7.126647,124.398859,Tumaguinting,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153834011,PH153800000
318325,Datu Alamanza Dilangalen NHS,JHS,Public,7.111491,124.417575,Balong,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153806006,PH153800000
305008,Gayonga NHS,SHS,Public,7.2,124.478615,Gayonga,Northern Kabuntalan,MAGUINDANAO,PH153834000,PH153834003,PH153800000
134468,Asin PS Annex IV,PS,Public,5.926964,121.244497,Asin,Old Panamao,SULU,PH156607000,PH156607001,PH156600000
134470,Bitanag PS,PS,Public,5.956476,121.230921,Bitanag,Old Panamao,SULU,PH156607000,PH156607005,PH156600000
134471,Bulangsih ES,ES,Public,6.014874,121.269053,Bulangsi,Old Panamao,SULU,PH156607000,PH156607007,PH156600000
252541,Kandangan PS,ES,Public,6.003761,121.174496,Kan Ukol,Old Panamao,SULU,PH156607000,PH156607013,PH156600000
252539,Kansipat ES,ES,Public,6.001359,121.229016,Kan-Sipat,Old Panamao,SULU,PH156607000,PH156607016,PH156600000
134473,Kulay-Kulay PS Annex III,PS,Public,5.945586,121.231924,Kulay-Kulay,Old Panamao,SULU,PH156607000,PH156607018,PH156600000
134478,Panglima Agga CES,CES,Public,5.981048,121.213513,Seit Lake (Pob.),Old Panamao,SULU,PH156607000,PH156607034,PH156600000
134480,Panglima Arao PS,ES,Public,5.936983,121.253657,Lower Patibulan,Old Panamao,SULU,PH156607000,PH156607028,PH156600000
134481,Patibulan ES,ES,Public,5.950277,121.247122,Upper Patibulan,Old Panamao,SULU,PH156607000,PH156607029,PH156600000
252502,Pugad Manul PS Annex,PS,Public,5.997827,121.254555,Pugad Manaul,Old Panamao,SULU,PH156607000,PH156607030,PH156600000
134483,Suh ES,ES,Public,6.01567,121.185728,Su-Uh,Old Panamao,SULU,PH156607000,PH156607036,PH156600000
134484,Tabu Manuk ES,ES,Public,5.935186,121.240502,Tabu Manuk,Old Panamao,SULU,PH156607000,PH156607037,PH156600000
134485,Tayungan ES,ES,Public,5.97378,121.268975,Tayungan,Old Panamao,SULU,PH156607000,PH156607039,PH156600000
318405,Lower Patibulan Panamao,SHS,Public,5.937132,121.252988,Lower Patibulan,Old Panamao,SULU,PH156607000,PH156607028,PH156600000
305038,Old Panamao NHS,JHS,Public,5.98134,121.21338,Seit Lake (Pob.),Old Panamao,SULU,PH156607000,PH156607034,PH156600000
324202,Panamao NHS/Annex(Suh),JHS,Public,6.015801,121.185961,Su-Uh,Old Panamao,SULU,PH156607000,PH156607036,PH156600000
324203,Panamao NHS/Annex(T.Manuk),JHS,Public,5.935496,121.240199,Tabu Manuk,Old Panamao,SULU,PH156607000,PH156607037,PH156600000
252509,Andalan ES,ES,Public,5.964378,121.371376,Andalan,Omar,SULU,PH156619000,PH156619001,PH156600000
252542,Angilan ES,ES,Public,5.970157,121.356357,Angilan,Omar,SULU,PH156619000,PH156619002,PH156600000
134415,Bulaghaw ES,ES,Public,6.01873,121.390488,Capual Island,Omar,SULU,PH156619000,PH156619003,PH156600000
134420,Huwit-Huwit ES,ES,Public,5.956027,121.370926,Huwit-Huwit,Omar,SULU,PH156619000,PH156619004,PH156600000
134421,Imam Abdusali ES,ES,Public,6.00952,121.369194,Angilan,Omar,SULU,PH156619000,PH156619002,PH156600000
252510,Kamlon Hji. Angsa PS,PS,Public,5.958517,121.388458,Niangkaan,Omar,SULU,PH156619000,PH156619006,PH156600000
134424,Kanmuni ES,ES,Public,5.96923,121.342346,Tangkuan,Omar,SULU,PH156619000,PH156619008,PH156600000
134426,Kapual ES,ES,Public,6.035378,121.382507,Capual Island,Omar,SULU,PH156619000,PH156619003,PH156600000
252521,Kasulutan ES,ES,Public,5.932527,121.380104,Huwit-Huwit,Omar,SULU,PH156619000,PH156619004,PH156600000
217014,Lahing-Lahing ES,ES,Public,6.00979,121.388099,Lahing-Lahing,Omar,SULU,PH156619000,PH156619005,PH156600000
134429,Likubong ES,ES,Public,5.942779,121.389766,Niangkaan,Omar,SULU,PH156619000,PH156619006,PH156600000
252537,Patutul ES,ES,Public,5.986192,121.369865,Angilan,Omar,SULU,PH156619000,PH156619002,PH156600000
217001,Sucuban ES,ES,Public,5.917383,121.352142,Sucuban,Omar,SULU,PH156619000,PH156619007,PH156600000
134438,Taluk-Taluk PS,PS,Public,6.037393,121.430923,Capual Island,Omar,SULU,PH156619000,PH156619003,PH156600000
252511,Tandu Panuan ES,ES,Public,5.943718,121.407096,Niangkaan,Omar,SULU,PH156619000,PH156619006,PH156600000
318415,JSF Annex (Kamlon Mem. HS),JHS,Public,5.946611,121.384364,Niangkaan,Omar,SULU,PH156619000,PH156619006,PH156600000
318404,Capual NHS,SHS,Public,6.017642,121.389786,Capual Island,Omar,SULU,PH156619000,PH156619003,PH156600000
